day_of_year,is_daylight,distance_to_solar_noon,average_temperature_day,average_wind_direction_day,average_wind_speed_day,sky_cover,visibility,relative_humidity,average_wind_speed_period,average_barometric_pressure_period,power_generated_kw,first_hour_of_period_sin,first_hour_of_period_cos,day_of_year_sin,day_of_year_cos,distance_to_noon_squared,solar_potential
79,1,0.552812071,54,27,15.6,2,10.0,83,14.0,29.9,423,-0.9659258262890684,0.2588190451025203,0.9770638564833508,0.21294651993841582,0.305601185843309,0.5053423696858496
79,0,0.799725652,54,27,15.6,2,10.0,86,11.0,29.91,0,-0.5000000000000004,0.8660254037844384,0.9770638564833508,0.21294651993841582,0.6395611184668252,0.2933364794421088
80,0,0.924863388,52,22,10.9,4,10.0,83,14.0,29.93,0,0.25881904510252074,0.9659258262890683,0.9805753940631429,0.19614254142819698,0.8553722864628386,0.18209655616512663
80,0,0.678961749,52,22,10.9,4,10.0,86,16.0,29.92,0,0.8660254037844386,0.5000000000000001,0.9805753940631429,0.19614254142819698,0.46098905660513895,0.3889246502433191
80,1,0.433060109,52,22,10.9,3,10.0,77,7.0,29.95,892,0.9659258262890683,-0.25881904510252063,0.9805753940631429,0.19614254142819698,0.1875410580070919,0.601958502924723
80,1,0.18715847,52,22,10.9,3,10.0,69,10.0,29.97,5981,0.49999999999999994,-0.8660254037844387,0.9805753940631429,0.19614254142819698,0.0350282928927409,0.8109410563162299
80,1,0.058743169,52,22,10.9,4,10.0,77,13.0,29.97,8283,-0.2588190451025208,-0.9659258262890683,0.9805753940631429,0.19614254142819698,0.0034507599041625607,0.9105910666810026
80,1,0.304644809,52,22,10.9,4,10.0,78,17.0,29.95,6459,-0.8660254037844385,-0.5000000000000004,0.9805753940631429,0.19614254142819698,0.09280845965064649,0.7037629717617092
80,1,0.550546448,52,22,10.9,4,10.0,80,10.0,29.93,189,-0.9659258262890684,0.2588190451025203,0.9805753940631429,0.19614254142819698,0.30310139140541664,0.4969348776835168
80,0,0.796448087,52,22,10.9,3,10.0,74,0.0,29.94,0,-0.5000000000000004,0.8660254037844384,0.9805753940631429,0.19614254142819698,0.6343295552859596,0.2931287292678798
81,0,0.920980926,49,29,22.1,4,10.0,86,10.0,29.95,0,0.25881904510252074,0.9659258262890683,0.9837979515735163,0.17928075881073577,0.8482058660558175,0.1853620985139151
81,0,0.675749319,49,29,22.1,4,10.0,77,20.0,30.0,0,0.8660254037844386,0.5000000000000001,0.9837979515735163,0.17928075881073577,0.4566371421289638,0.39162662806242415
81,1,0.430517711,49,29,22.1,3,10.0,66,26.0,30.08,1569,0.9659258262890683,-0.25881904510252063,0.9837979515735163,0.17928075881073577,0.18534549948467954,0.6041191913525762
81,1,0.185286104,49,29,22.1,2,10.0,59,29.0,30.18,20733,0.49999999999999994,-0.8660254037844387,0.9837979515735163,0.17928075881073577,0.03433094033549882,0.8209089315005547
81,1,0.059945504,49,29,22.1,2,10.0,54,26.0,30.21,20678,-0.2588190451025208,-0.9659258262890683,0.9837979515735163,0.17928075881073577,0.0035934634498140158,0.928529360393385
81,1,0.305177112,49,29,22.1,1,10.0,55,26.0,30.22,16864,-0.8660254037844385,-0.5000000000000004,0.9837979515735163,0.17928075881073577,0.09313306968866053,0.725293852820869
81,1,0.550408719,49,29,22.1,1,10.0,61,26.0,30.26,390,-0.9659258262890684,0.2588190451025203,0.9837979515735163,0.17928075881073577,0.302949757951221,0.5125835567239689
81,0,0.795640327,49,29,22.1,1,10.0,63,16.0,30.31,0,-0.5000000000000004,0.8660254037844384,0.9837979515735163,0.17928075881073577,0.6330435299486669,0.2998732597596836
82,0,0.917232022,49,29,13.5,0,10.0,65,5.0,30.34,0,0.25881904510252074,0.9659258262890683,0.9867305793119814,0.162366141330764,0.8413145821822084,0.19637010948585232
82,0,0.672998643,49,29,13.5,0,10.0,70,5.0,30.33,0,0.8660254037844386,0.5000000000000001,0.9867305793119814,0.162366141330764,0.45292717347984146,0.41035440017568425
82,1,0.428765265,49,29,13.5,1,10.0,63,7.0,30.36,3732,0.9659258262890683,-0.25881904510252063,0.9867305793119814,0.162366141330764,0.18383965247052023,0.6180953030894758
82,1,0.184531886,49,29,13.5,0,10.0,43,18.0,30.38,27378,0.49999999999999994,-0.8660254037844387,0.9867305793119814,0.162366141330764,0.034052016950716996,0.8383229806792014
82,1,0.059701493,49,29,13.5,0,10.0,43,16.0,30.35,33387,-0.2588190451025208,-0.9659258262890683,0.9867305793119814,0.162366141330764,0.003564268266429049,0.9476927286309667
82,1,0.303934871,49,29,13.5,1,10.0,57,28.0,30.3,17470,-0.8660254037844385,-0.5000000000000004,0.9867305793119814,0.162366141330764,0.09237640580978664,0.7263713544291086
82,1,0.54816825,49,29,13.5,1,10.0,64,16.0,30.26,426,-0.9659258262890684,0.2588190451025203,0.9867305793119814,0.162366141330764,0.30048843030806255,0.514526906646175
82,0,0.792401628,49,29,13.5,0,10.0,74,14.0,30.28,0,-0.5000000000000004,0.8660254037844384,0.9867305793119814,0.162366141330764,0.6279003400570504,0.3057398583137644
83,0,0.914749662,52,27,10.7,1,10.0,77,8.0,30.27,0,0.25881904510252074,0.9659258262890683,0.989372413019683,0.14540367380368976,0.8367669441291142,0.19655957101582266
83,0,0.671177267,52,27,10.7,0,10.0,83,0.0,30.25,0,0.8660254037844386,0.5000000000000001,0.989372413019683,0.14540367380368976,0.4504789237375893,0.4119501929089924
83,1,0.427604871,52,27,10.7,1,10.0,80,3.0,30.27,3507,0.9659258262890683,-0.25881904510252063,0.989372413019683,0.14540367380368976,0.18284592570292663,0.6191018118113677
83,1,0.184032476,52,27,10.7,0,10.0,67,6.0,30.29,25440,0.49999999999999994,-0.8660254037844387,0.989372413019683,0.14540367380368976,0.033867952222690574,0.8387605371469167
83,1,0.059539919,52,27,10.7,1,10.0,60,17.0,30.23,32254,-0.2588190451025208,-0.9659258262890683,0.989372413019683,0.14540367380368976,0.0035450019545265605,0.9383559482604725
83,1,0.303112314,52,27,10.7,1,10.0,67,21.0,30.19,17103,-0.8660254037844385,-0.5000000000000004,0.989372413019683,0.14540367380368976,0.0918770748984346,0.7270848282963926
83,1,0.546684709,52,27,10.7,2,10.0,80,22.0,30.17,445,-0.9659258262890684,0.2588190451025203,0.989372413019683,0.14540367380368976,0.29886417105441465,0.5106034688542087
83,0,0.790257104,52,27,10.7,2,10.0,86,11.0,30.18,0,-0.5000000000000004,0.8660254037844384,0.989372413019683,0.14540367380368976,0.6245062904224669,0.3014664006069377
84,0,0.911051213,55,27,16.1,2,10.0,90,7.0,30.17,0,0.25881904510252074,0.9659258262890683,0.9917226741361015,0.12839835514655099,0.8300143127087715,0.1977496973335586
84,0,0.668463612,55,27,16.1,1,10.0,89,3.0,30.15,0,0.8660254037844386,0.5000000000000001,0.9917226741361015,0.12839835514655099,0.4468436005680866,0.41018447549249515
84,1,0.425876011,55,27,16.1,1,10.0,86,5.0,30.16,3621,0.9659258262890683,-0.25881904510252063,0.9917226741361015,0.12839835514655099,0.18137037674527212,0.6206013995970078
84,1,0.18328841,55,27,16.1,2,10.0,67,11.0,30.17,24151,0.49999999999999994,-0.8660254037844387,0.9917226741361015,0.12839835514655099,0.033594641240328106,0.8226241992196867
84,1,0.059299191,55,27,16.1,2,10.0,60,20.0,30.13,27094,-0.2588190451025208,-0.9659258262890683,0.9917226741361015,0.12839835514655099,0.003516394053254481,0.9290843001516039
84,1,0.301886792,55,27,16.1,3,10.0,62,24.0,30.1,14349,-0.8660254037844385,-0.5000000000000004,0.9917226741361015,0.12839835514655099,0.09113563518405127,0.7134377709563344
84,1,0.544474394,55,27,16.1,2,10.0,83,31.0,30.07,350,-0.9659258262890684,0.2588190451025203,0.9917226741361015,0.12839835514655099,0.2964523657216672,0.5125012980355614
84,0,0.787061995,55,27,16.1,2,10.0,86,25.0,30.1,0,-0.5000000000000004,0.8660254037844384,0.9917226741361015,0.12839835514655099,0.61946658397338,0.30420979740685217
85,0,0.908479139,57,27,15.7,3,10.0,90,17.0,30.08,0,0.25881904510252074,0.9659258262890683,0.9937806700284985,0.11135519690480875,0.8253343459981813,0.19791775222312458
85,0,0.666218035,57,27,15.7,2,10.0,90,10.0,30.05,0,0.8660254037844386,0.5000000000000001,0.9937806700284985,0.11135519690480875,0.4438464701592612,0.4079693039379205
85,1,0.423956931,57,27,15.7,1,10.0,86,11.0,30.05,4074,0.9659258262890683,-0.25881904510252063,0.9937806700284985,0.11135519690480875,0.17973947934293874,0.6222659814183619
85,1,0.181695828,57,27,15.7,1,10.0,72,7.0,30.05,26663,0.49999999999999994,-0.8660254037844387,0.9937806700284985,0.11135519690480875,0.03301337391260559,0.8323997059504185
85,1,0.060565276,57,27,15.7,1,10.0,60,17.0,30.02,31714,-0.2588190451025208,-0.9659258262890683,0.9937806700284985,0.11135519690480875,0.003668152656956176,0.9374665686501394
85,1,0.30282638,57,27,15.7,2,10.0,70,24.0,29.98,16656,-0.8660254037844385,-0.5000000000000004,0.9937806700284985,0.11135519690480875,0.0917038164239044,0.7199860468542257
85,1,0.545087483,57,27,15.7,2,10.0,77,22.0,29.97,573,-0.9659258262890684,0.2588190451025203,0.9937806700284985,0.11135519690480875,0.29712036412327525,0.5119748851962302
85,0,0.787348587,57,27,15.7,0,9.0,83,20.0,29.99,0,-0.5000000000000004,0.8660254037844384,0.9937806700284985,0.11135519690480875,0.6199177974508966,0.31016706395878657
86,0,0.904825737,62,28,9.9,0,9.0,86,11.0,29.98,0,0.25881904510252074,0.9659258262890683,0.9955457941960382,0.09427922177542453,0.8187096143375932,0.20723983624756936
86,0,0.663538874,62,28,9.9,0,10.0,83,13.0,29.98,0,0.8660254037844386,0.5000000000000001,0.9955457941960382,0.09427922177542453,0.44028383730918785,0.4186425464063216
86,1,0.422252011,62,28,9.9,1,10.0,83,6.0,30.01,4440,0.9659258262890683,-0.25881904510252063,0.9955457941960382,0.09427922177542453,0.17829676079354412,0.623744803999423
86,1,0.180965147,62,28,9.9,1,10.0,65,0.0,30.03,25704,0.49999999999999994,-0.8660254037844387,0.9955457941960382,0.09427922177542453,0.032748384428731604,0.8330334879239729
86,1,0.060321716,62,28,9.9,1,10.0,41,14.0,30.01,31885,-0.2588190451025208,-0.9659258262890683,0.9955457941960382,0.09427922177542453,0.0036387094211846557,0.9376778290188624
86,1,0.301608579,62,28,9.9,1,10.0,52,18.0,29.98,17252,-0.8660254037844385,-0.5000000000000004,0.9955457941960382,0.09427922177542453,0.09096773492639923,0.7283891459616979
86,1,0.542895442,62,28,9.9,1,10.0,72,13.0,29.99,404,-0.9659258262890684,0.2588190451025203,0.9955457941960382,0.09427922177542453,0.2947354609443753,0.5191004629045333
86,0,0.784182306,62,28,9.9,0,10.0,80,9.0,30.0,0,-0.5000000000000004,0.8660254037844384,0.9955457941960382,0.09427922177542453,0.6149418890434777,0.31294119088887207
87,0,0.902406417,59,28,12.1,0,10.0,80,3.0,29.99,0,0.25881904510252074,0.9659258262890683,0.9970175264485267,0.07717546212664653,0.8143373414427779,0.20935951569626476
87,0,0.661764706,59,28,12.1,0,10.0,83,3.0,29.97,0,0.8660254037844386,0.5000000000000001,0.9970175264485267,0.07717546212664653,0.43793252610726646,0.4201969780020315
87,1,0.421122995,59,28,12.1,0,9.0,83,5.0,30.0,4023,0.9659258262890683,-0.25881904510252063,0.9970175264485267,0.07717546212664653,0.17734457691777003,0.6310344403077982
87,1,0.180481283,59,28,12.1,0,9.0,78,6.0,30.0,25824,0.49999999999999994,-0.8660254037844387,0.9970175264485267,0.07717546212664653,0.032573493513326085,0.8418719034897117
87,1,0.060160428,59,28,12.1,1,10.0,55,11.0,29.94,32377,-0.2588190451025208,-0.9659258262890683,0.9970175264485267,0.07717546212664653,0.0036192770971431843,0.9378177278624764
87,1,0.300802139,59,28,12.1,3,10.0,67,20.0,29.91,17421,-0.8660254037844385,-0.5000000000000004,0.9970175264485267,0.07717546212664653,0.09048192682697534,0.7143595767417923
87,1,0.54144385,59,28,12.1,2,10.0,72,21.0,29.89,514,-0.9659258262890684,0.2588190451025203,0.9970175264485267,0.07717546212664653,0.29316144270282246,0.5151033954011285
87,0,0.782085561,59,28,12.1,2,10.0,83,20.0,29.94,0,-0.5000000000000004,0.8660254037844384,0.9970175264485267,0.07717546212664653,0.6116578247246848,0.308482682341477
88,0,0.89747004,54,28,19.6,1,10.0,86,21.0,29.92,0,0.25881904510252074,0.9659258262890683,0.998195433059714,0.0600489585149486,0.8054524726976016,0.2115476614868136
88,0,0.657789614,54,28,19.6,4,10.0,93,23.0,29.9,0,0.8660254037844386,0.5000000000000001,0.998195433059714,0.0600489585149486,0.432687176286269,0.4067325524086893
88,1,0.418109188,54,28,19.6,1,10.0,77,18.0,29.94,4374,0.9659258262890683,-0.25881904510252063,0.998195433059714,0.0600489585149486,0.17481529309001936,0.627338227856108
88,1,0.178428762,54,28,19.6,1,10.0,53,9.0,29.97,27279,0.49999999999999994,-0.8660254037844387,0.998195433059714,0.0600489585149486,0.03183682310885264,0.8352335110407555
88,1,0.061251664,54,28,19.6,1,10.0,46,22.0,29.97,33390,-0.2588190451025208,-0.9659258262890683,0.998195433059714,0.0600489585149486,0.003751766342768896,0.9368712057745973
88,1,0.300932091,54,28,19.6,0,10.0,51,26.0,29.94,18105,-0.8660254037844385,-0.5000000000000004,0.998195433059714,0.0600489585149486,0.09056012339363229,0.7363393148712774
88,1,0.540612517,54,28,19.6,0,10.0,69,23.0,29.95,516,-0.9659258262890684,0.2588190451025203,0.998195433059714,0.0600489585149486,0.2922618935370753,0.5263440793312297
88,0,0.780292943,54,28,19.6,0,10.0,42,13.0,30.01,0,-0.5000000000000004,0.8660254037844384,0.998195433059714,0.0600489585149486,0.6088570768956012,0.3163488437911819
89,0,0.895086321,57,32,15.4,0,10.0,42,28.0,30.01,0,0.25881904510252074,0.9659258262890683,0.9990791668951153,0.042904758199554374,0.8011795220413149,0.21577299429920993
89,0,0.656042497,57,32,15.4,0,10.0,42,24.0,30.03,0,0.8660254037844386,0.5000000000000001,0.9990791668951153,0.042904758199554374,0.43039175786999495,0.4252104730413151
89,1,0.416998672,57,32,15.4,1,10.0,40,16.0,30.08,4463,0.9659258262890683,-0.25881904510252063,0.9990791668951153,0.042904758199554374,0.1738878924497636,0.6283014731329714
89,1,0.177954847,57,32,15.4,1,10.0,36,13.0,30.11,27647,0.49999999999999994,-0.8660254037844387,0.9990791668951153,0.042904758199554374,0.03166792757079341,0.8356445779550409
89,1,0.061088977,57,32,15.4,0,10.0,24,3.0,30.08,33045,-0.2588190451025208,-0.9659258262890683,0.9990791668951153,0.042904758199554374,0.0037318631109065294,0.9464770889800757
89,1,0.300132802,57,32,15.4,1,10.0,51,23.0,30.05,17848,-0.8660254037844385,-0.5000000000000004,0.9990791668951153,0.042904758199554374,0.0900796988363712,0.7296692132682054
89,1,0.539176627,57,32,15.4,1,10.0,64,18.0,30.06,519,-0.9659258262890684,0.2588190451025203,0.9990791668951153,0.042904758199554374,0.29071143510309716,0.5223261084461358
89,0,0.778220452,57,32,15.4,0,10.0,71,9.0,30.1,0,-0.5000000000000004,0.8660254037844384,0.9990791668951153,0.042904758199554374,0.6056270719110843,0.3181646501253196
90,0,0.891534392,57,27,12.6,0,10.0,77,6.0,30.11,0,0.25881904510252074,0.9659258262890683,0.999668467514313,0.025747913654988658,0.7948335721188096,0.2188850054860414
90,0,0.653439153,57,27,12.6,0,10.0,74,5.0,30.09,0,0.8660254037844386,0.5000000000000001,0.999668467514313,0.025747913654988658,0.4269827266733574,0.42749138452664337
90,1,0.415343915,57,27,12.6,1,9.0,86,3.0,30.11,4386,0.9659258262890683,-0.25881904510252063,0.999668467514313,0.025747913654988658,0.17251056772752724,0.6297367850641876
90,1,0.177248677,57,27,12.6,1,9.0,72,3.0,30.12,25419,0.49999999999999994,-0.8660254037844387,0.999668467514313,0.025747913654988658,0.03141709349825033,0.8362570994469983
90,1,0.060846561,57,27,12.6,3,10.0,45,16.0,30.07,31423,-0.2588190451025208,-0.9659258262890683,0.999668467514313,0.025747913654988658,0.003702303985526721,0.918288796550591
90,1,0.298941799,57,27,12.6,2,10.0,52,25.0,30.02,17640,-0.8660254037844385,-0.5000000000000004,0.999668467514313,0.025747913654988658,0.0893661991893564,0.723321440759225
90,1,0.537037037,57,27,12.6,2,10.0,62,31.0,29.97,716,-0.9659258262890684,0.2588190451025203,0.999668467514313,0.025747913654988658,0.28840877910973944,0.5188871901580587
90,0,0.775132275,57,27,12.6,2,10.0,83,26.0,30.0,0,-0.5000000000000004,0.8660254037844384,0.999668467514313,0.025747913654988658,0.6008300437466757,0.31445293955689263
91,0,0.887862797,56,27,19.3,2,10.0,77,26.0,29.98,0,0.25881904510252074,0.9659258262890683,0.9999631612477099,0.008583481082087055,0.7883003462966632,0.21765982442139267
91,0,0.650395778,56,27,19.3,0,10.0,77,16.0,29.99,0,0.8660254037844386,0.5000000000000001,0.9999631612477099,0.008583481082087055,0.4230146680402253,0.43015782775952416
91,1,0.41292876,56,27,19.3,2,10.0,77,14.0,30.01,4488,0.9659258262890683,-0.25881904510252063,0.9999631612477099,0.008583481082087055,0.1705101608351376,0.6254495171286509
91,1,0.175461741,56,27,19.3,1,10.0,54,10.0,30.02,26755,0.49999999999999994,-0.8660254037844387,0.9999631612477099,0.008583481082087055,0.030786822554751084,0.8378070615025265
91,1,0.062005277,56,27,19.3,0,10.0,52,25.0,30.0,32471,-0.2588190451025208,-0.9659258262890683,0.9999631612477099,0.008583481082087055,0.0038446543758467286,0.9456742756776437
91,1,0.299472296,56,27,19.3,0,10.0,60,26.0,29.95,17465,-0.8660254037844385,-0.5000000000000004,0.9999631612477099,0.008583481082087055,0.08968365607151163,0.7376183095726019
91,1,0.536939314,56,27,19.3,2,10.0,80,25.0,29.93,523,-0.9659258262890684,0.2588190451025203,0.9999631612477099,0.008583481082087055,0.28830382691879053,0.5189710974568326
91,0,0.774406332,56,27,19.3,2,10.0,86,20.0,29.97,0,-0.5000000000000004,0.8660254037844384,0.9999631612477099,0.008583481082087055,0.5997051670416942,0.3150762515325155
92,0,0.884362681,54,27,25.1,4,10.0,93,28.0,29.97,0,0.25881904510252074,0.9659258262890683,0.9999631612477099,-0.008583481082086933,0.7820973515455079,0.21616173796584373
92,0,0.6478318,54,27,25.1,3,10.0,86,8.0,29.94,0,0.8660254037844386,0.5000000000000001,0.9999631612477099,-0.008583481082086933,0.41968604109123997,0.41943212138485975
92,1,0.41130092,54,27,25.1,2,10.0,89,17.0,29.96,4764,0.9659258262890683,-0.25881904510252063,0.9999631612477099,-0.008583481082086933,0.1691684467928464,0.626847219381304
92,1,0.174770039,54,27,25.1,1,10.0,75,24.0,29.98,27354,0.49999999999999994,-0.8660254037844387,0.9999631612477099,-0.008583481082086933,0.03054456653206152,0.8384070336636632
92,1,0.061760841,54,27,25.1,3,10.0,75,32.0,29.96,33463,-0.2588190451025208,-0.9659258262890683,0.9999631612477099,-0.008583481082086933,0.0038144014810272808,0.9175117843692498
92,1,0.298291721,54,27,25.1,2,10.0,64,38.0,29.89,18575,-0.8660254037844385,-0.5000000000000004,0.9999631612477099,-0.008583481082086933,0.08897795081714184,0.7238796132362498
92,1,0.534822602,54,27,25.1,2,10.0,74,25.0,29.91,568,-0.9659258262890684,0.2588190451025203,0.9999631612477099,-0.008583481082086933,0.2860352156100504,0.5207885568696854
92,0,0.771353482,54,27,25.1,2,10.0,80,28.0,29.94,0,-0.5000000000000004,0.8660254037844384,0.9999631612477099,-0.008583481082086933,0.5949861941935243,0.3176975013617446
93,0,0.882044561,51,28,18.0,1,10.0,83,22.0,29.94,0,0.25881904510252074,0.9659258262890683,0.9996684675143132,-0.025747913654988314,0.7780026075896826,0.22492749553702443
93,0,0.646133683,51,28,18.0,2,10.0,77,17.0,29.94,0,0.8660254037844386,0.5000000000000001,0.9996684675143132,-0.025747913654988314,0.41748873630714445,0.4252142076345246
93,1,0.410222805,51,28,18.0,1,10.0,71,13.0,30.0,4944,0.9659258262890683,-0.25881904510252063,0.9996684675143132,-0.025747913654988314,0.16828274974206806,0.634178760704158
93,1,0.174311927,51,28,18.0,0,10.0,55,20.0,30.0,28147,0.49999999999999994,-0.8660254037844387,0.9996684675143132,-0.025747913654988314,0.03038464789445333,0.8472771649370958
93,1,0.061598952,51,28,18.0,0,10.0,51,26.0,29.98,34212,-0.2588190451025208,-0.9659258262890683,0.9996684675143132,-0.025747913654988314,0.0037944308874983037,0.9460302760215383
93,1,0.29750983,51,28,18.0,1,10.0,51,28.0,29.94,18643,-0.8660254037844385,-0.5000000000000004,0.9996684675143132,-0.025747913654988314,0.08851209894662888,0.7319443406777562
93,1,0.533420708,51,28,18.0,0,10.0,69,18.0,29.95,561,-0.9659258262890684,0.2588190451025203,0.9996684675143132,-0.025747913654988314,0.2845376517232212,0.5326451596911004
93,0,0.769331586,51,28,18.0,0,10.0,71,14.0,30.0,0,-0.5000000000000004,0.8660254037844384,0.9996684675143132,-0.025747913654988314,0.5918710892172754,0.32595260152588135
94,0,0.878590078,53,28,6.0,0,10.0,80,6.0,30.0,0,0.25881904510252074,0.9659258262890683,0.9990791668951153,-0.04290475819955447,0.7719205251600461,0.23022612462830427
94,0,0.643603133,53,28,6.0,0,10.0,83,6.0,30.02,0,0.8660254037844386,0.5000000000000001,0.9990791668951153,-0.04290475819955447,0.41422499280741576,0.4361091818626537
